user_id,article_1,article_2,article_3,article_4,article_5
213380,96210,128260,199198,336245,20691
213381,156447,118622,256917,17101,181976
213382,36161,2303,36129,199198,272143
213383,234698,235616,283592,95716,48972
213384,64329,272143,199198,235715,224658
213385,162655,272143,158536,160417,218337
213386,339575,42520,194342,61901,285664
213387,327649,59015,55937,309531,327724
213388,313504,59758,284844,236613,300470
213389,272143,199198,175040,158536,162655
213390,272143,175040,199198,166581,218337
213391,198659,199198,64329,166581,324823
213392,123818,293301,124352,123290,156560
213393,199198,64329,198659,123826,338340
213394,198159,31520,129434,199198,64329
213395,283123,198659,199198,64329,166581
213396,234006,283505,233688,111043,198659
213397,272143,199198,64329,166581,198659
213398,158536,162655,160974,64329,218337
213399,117688,235373,111637,111644,294663
213400,272143,235715,199198,64329,198659
213401,272143,175040,199198,166581,218337
213402,123818,123289,124352,123290,123909
213403,336223,336220,235616,234698,96210
213404,199198,64329,156560,158536,198659
213405,303653,304757,304705,303551,102166
213406,272143,336223,336221,289090,124749
213407,336220,272143,59057,64329,235854
213408,308242,284018,342187,352619,342109
213409,87178,87233,42202,274717,333561
213410,276970,336221,48403,272143,336220
213411,272143,175040,199198,166581,218337
213412,277491,272143,234267,284547,235616
213413,199198,166581,162655,156560,20691
213414,64329,272143,199198,324823,166581
213415,129434,199198,31520,64329,198659
213416,283505,272143,199198,111043,175040
213417,64329,272143,199198,324823,166581
213418,272143,235715,199198,64329,198659
213419,124748,336221,162655,158536,64329
213420,272143,158536,160417,64329,162655
213421,123290,124352,124194,123289,123818
213422,336223,31520,31836,133160,303180
213423,123290,124352,123909,124228,123757
213424,123757,123818,124352,124748,64329
213425,272143,64329,198659,162655,224658
213426,272143,199198,199197,64329,218028
213427,158536,162655,272143,160417,64329
213428,158536,162655,160974,64329,218337
213429,160417,162655,218337,160974,64329
213430,199197,223445,100035,284547,206934
213431,64329,198659,199198,166581,324823
213432,218337,272143,162655,156560,158536
213433,338340,124749,284985,313996,337735
213434,199198,64329,198659,162655,175040
213435,272143,198659,182394,64329,224658
213436,272143,175040,166581,162655,198659
213437,158536,162655,160974,64329,218337
213438,160974,160417,158536,272143,199198
213439,235870,336221,64329,235616,336223
213440,272143,175040,199198,166581,218337
213441,160417,162655,218337,160974,64329
213442,288620,8131,324062,17344,19461
213443,272143,199198,124176,20691,123290
213444,336223,59057,336221,95716,234698
213445,272143,234698,123909,336221,96210
213446,199198,175040,272143,64329,162655
213447,272143,160417,218337,162655,199198
213448,272143,175040,199198,166581,218337
213449,156560,64329,199198,160417,162655
213450,270607,272143,199474,199198,124194
213451,158536,272143,160417,166581,199198
213452,64329,272143,129434,198659,199198
213453,272143,199198,182394,224658,324823
213454,272143,199198,166581,324823,175040
213455,235616,272143,128260,234698,336220
213456,64329,272143,199198,324823,166581
213457,199198,64329,198659,162655,175040
213458,123290,123818,272143,124352,124177
213459,64329,198659,199198,156560,166581
213460,272143,199198,166581,324823,175040
213461,272143,64329,175040,235715,199198
213462,336221,336223,96210,235870,336245
213463,123818,123290,123757,124352,123289
213464,272143,198659,182394,64329,224658
213465,272143,123909,199198,123757,166581
213466,288620,8131,96210,324062,17344
213467,272143,199198,160417,158536,156560
213468,158536,272143,336221,162655,218337
213469,48403,31836,288320,283123,119193
213470,272143,162655,158536,156560,160417
213471,272143,158536,162655,199198,175040
213472,341794,343282,343150,341180,341287
213473,162655,64329,272143,156560,160417
213474,198659,336221,64329,59057,95716
213475,199198,64329,198659,162655,175040
213476,95716,336221,199198,175040,234698
213477,28930,30003,32243,31731,30492
213478,162655,160417,128260,111043,119534
213479,199198,175040,272143,64329,162655
213480,284985,336220,59057,337735,160938
213481,64329,272143,199198,324823,166581
213482,289016,288270,290360,290366,288583
213483,336221,336220,289090,235616,111043
213484,199198,64329,198659,303565,162655
213485,209294,283123,202675,202383,207469
213486,160974,160417,158536,272143,199198
213487,272143,175040,166581,162655,124177
213488,59057,336221,234698,336223,95716
213489,96210,175213,129434,64329,20691
213490,156560,158536,331116,162655,218337
213491,160417,156560,149623,156624,162655
213492,272143,64329,175040,198659,182394
213493,233688,272143,64329,234006,128260
213494,272143,235715,199198,64329,319040
213495,61582,87193,47864,159009,206911
213496,66292,65443,199198,64329,162655
213497,123290,124350,123757,124352,124748
213498,160974,160417,158536,272143,199198
213499,123909,276970,286321,108855,202675
213500,336223,156560,162655,272143,336220
213501,284312,199198,156447,224658,213927
213502,199198,64329,10082,8793,8901
213503,161602,234698,272143,95716,235616
213504,198659,199198,64329,166581,324823
213505,123289,199198,64329,124176,124749
213506,96210,123290,123818,272143,124352
213507,213913,340222,201432,129563,128968
213508,35873,64329,198659,199198,166581
213509,272143,198659,182394,64329,224658
213510,159762,285719,31520,293301,48403
213511,272143,235715,199198,64329,198659
213512,272143,199197,284547,64329,156560
213513,199198,175040,166581,324823,156560
213514,64329,272143,199198,235715,224658
213515,199198,64329,198659,162655,175040
213516,25058,157770,64329,159034,160417
213517,235616,235870,95716,336221,234698
213518,272143,175040,199198,166581,218337
213519,166581,175040,272143,198659,199198
213520,202383,202675,209294,207731,207024
213521,199198,64329,198659,71601,162655
213522,272143,20716,161966,64329,160106
213523,272143,199198,175040,158536,162655
213524,272143,207994,157078,64329,199198
213525,58619,202493,202388,202289,208539
213526,199198,166581,162655,156560,64329
213527,160417,162655,218337,160974,64329
213528,64329,162655,199198,198659,158536
213529,272143,64329,162655,199198,29953
213530,198659,199198,64329,166581,324823
213531,293050,272143,124749,199198,284985
213532,272143,199198,183176,64329,96210
213533,194923,288620,8131,324062,158536
213534,311693,128010,129571,129247,166271
213535,160974,160417,158536,272143,199198
213536,158536,272143,162655,218337,156560
213537,64329,272143,199198,324823,207469
213538,20691,277107,272143,337441,336245
213539,199198,64329,198659,162655,175040
213540,123290,123757,123289,124350,123818
213541,124350,124177,123757,124749,124748
213542,258393,95538,160506,178045,357878
213543,7416,114059,161227,161363,325756
213544,235616,234698,29953,272143,95716
213545,160974,160417,158536,272143,199198
213546,64329,272143,199198,198659,156560
213547,20691,336245,198867,199653,198322
213548,199198,64329,166581,324823,272143
213549,123289,123757,123290,199198,272143
213550,206624,106213,209439,106995,173205
213551,272143,235715,199198,64329,198659
213552,168623,156625,272143,237524,95972
213553,123818,123290,168623,124352,123909
213554,272143,175040,199198,166581,218337
213555,272143,158536,162655,175040,199198
213556,194975,195137,10082,8793,8901
213557,254489,255207,254825,52051,61586
213558,175040,199198,324823,166581,272143
213559,272143,64329,162655,198659,182394
213560,123818,245161,123290,123909,270607
213561,272143,199198,166581,64329,199197
213562,227849,234570,38347,234085,234567
213563,286161,284547,159762,289126,285719
213564,336221,234698,336220,336223,123818
213565,140924,140251,140603,272143,199855
213566,156560,64329,160974,158536,199198
213567,272143,64329,199198,160417,276970
213568,272143,336245,175040,199198,198659
213569,207469,64329,137477,62427,142313
213570,336221,218330,272143,156625,123909
213571,160417,162655,218337,160974,64329
213572,272143,175040,199198,166581,218337
213573,336221,235870,95716,300082,199198
213574,64329,158536,156560,162655,272143
213575,199198,123909,64329,156560,198659
213576,160417,64329,162655,156560,272143
213577,272143,235715,199198,64329,198659
213578,123818,124352,123290,123289,123757
213579,95716,336223,336221,234698,59057
213580,272143,158536,199198,175040,156560
213581,72330,72333,72331,72329,72332
213582,124749,123613,140528,124549,272218
213583,198659,199198,64329,166581,324823
213584,124350,124748,96210,123290,124352
213585,64329,199198,160417,156560,162655
213586,158536,162655,160974,64329,218337
213587,123909,272143,199198,156625,123757
213588,272143,235870,336221,336223,234698
213589,225618,224912,60391,235174,225584
213590,336220,64329,199198,245702,30895
213591,158536,162655,160974,64329,218337
213592,293050,293114,272143,86958,199198
213593,272143,175040,199198,166581,218337
213594,123818,234698,124228,336221,123290
213595,336221,234698,336223,59057,31520
213596,210921,209931,141047,211002,141054
213597,208426,202383,202428,117846,205905
213598,336221,336220,199198,289090,128260
213599,199198,64329,198659,162655,175040
213600,160417,162655,218337,160974,64329
213601,272143,64329,162655,182394,198659
213602,160417,64329,162655,156560,156619
213603,96210,336245,272143,124749,32761
213604,160417,272143,158536,156560,175040
213605,160417,158536,156560,160974,64329
213606,198659,199198,64329,166581,324823
213607,64329,336221,48403,199198,59057
213608,272143,235715,199198,64329,198659
213609,272143,175040,199198,166581,218337
213610,341794,341287,272143,343282,343150
213611,160417,162655,218337,160974,64329
213612,272143,175040,166581,161602,198659
213613,96210,111043,336220,336245,58580
213614,336223,336221,272143,235870,64329
213615,272143,199198,129434,64329,158536
213616,234698,95716,336221,270607,272143
213617,257374,257748,257901,257925,257933
213618,272143,199198,160417,158536,156560
213619,293050,123826,124350,124176,124749
213620,162655,158536,160417,272143,175040
213621,157132,158462,161801,271971,158964
213622,158536,272143,162655,64329,199198
213623,175040,324823,64329,299697,224658
213624,199198,64329,198659,162655,175040
213625,272143,64329,199198,198659,162655
213626,129434,133160,48403,336380,119193
213627,124176,124749,123757,338340,123289
213628,272143,64329,198659,199198,158536
213629,123818,123290,124352,124228,124748
213630,160417,162655,160974,156560,87236
213631,64329,199198,162655,198659,272143
213632,355876,355142,355171,355864,355895
213633,272143,336221,64329,199198,166581
213634,212982,88724,211881,201911,335430
213635,199198,156560,272143,175040,166581
213636,233688,128260,348112,202652,160417
213637,158772,96812,202557,50644,224658
213638,336221,235870,272143,199198,156964
213639,272143,64329,162655,199198,293114
213640,199198,166581,162655,156560,64329
213641,199198,175040,272143,64329,162655
213642,298035,298032,298310,162655,297906
213643,272143,64329,166581,175040,162655
213644,235616,234698,336380,338339,108856
213645,277491,64329,234267,199198,336220
213646,336221,336220,95716,289090,64329
213647,111043,158948,96210,74637,75844
213648,272143,199198,158536,160417,175040
213649,272143,175040,199198,166581,218337
213650,158536,162655,160974,64329,218337
213651,160417,156560,149623,156624,162655
213652,272143,182394,224658,64329,166581
213653,165923,272143,235715,163038,199198
213654,272143,162655,158536,64329,160417
213655,158536,160974,272143,64329,156560
213656,96210,336245,64329,272143,20691
213657,272143,160417,123960,162655,156560
213658,272143,64329,199198,198659,166581
213659,202376,207714,69463,202383,129434
213660,87188,168642,168660,87193,87126
213661,162655,158536,300470,16129,162300
213662,162655,300470,16129,158536,162300
213663,272143,175040,166581,162655,198659
213664,199198,288320,64329,336221,336223
213665,199198,336220,175040,272143,64329
213666,199198,64329,198659,162655,175040
213667,336223,336221,64329,59057,133160
213668,336221,336223,199198,64329,211442
213669,152380,153002,279904,86708,124194
213670,198659,199198,64329,286243,311650
213671,272143,162655,64329,48226,48888
213672,87207,87126,10082,8793,8901
213673,64329,183176,199198,324823,166581
213674,199198,64329,198659,338350,162655
213675,336221,289090,336220,336223,235616
213676,124194,124350,123290,124352,277107
213677,162117,270424,160417,158536,300470
213678,272143,64329,199198,158536,160974
213679,64329,199198,166581,198659,254265
213680,292409,292966,293401,292717,293335
213681,272143,175040,299697,64329,198659
213682,293050,198867,199653,198322,199185
213683,272143,175040,199198,166581,218337
213684,272143,235715,199198,64329,198659
213685,272143,160417,218337,162655,199198
213686,183176,215993,111043,283505,272143
213687,272143,199198,123909,64329,158536
213688,336221,235870,234698,336223,64329
213689,64329,198659,289090,166581,272143
213690,272143,336221,234698,64329,336223
213691,272143,111043,336220,96210,233688
213692,272143,235715,199198,64329,198659
213693,272143,199198,160417,158536,156560
213694,341794,343282,343150,341180,341287
213695,272143,64329,175040,199198,198659
213696,272143,175040,336380,31520,199198
213697,64329,199198,166581,198659,156560
213698,162655,158536,272143,160417,218337
213699,272143,175040,199198,166581,218337
213700,272143,166581,64329,175040,199198
213701,199198,64329,198659,162655,175040
213702,207963,206808,202388,206785,208539
213703,199198,64329,166581,324823,198659
213704,199198,175040,272143,64329,162655
213705,20691,272143,64329,336245,162655
213706,199198,166581,64329,324823,272143
213707,272143,161801,141004,175040,218337
213708,160417,64329,218337,156560,162655
213709,168623,336223,123757,293301,338340
213710,271262,218028,313920,209236,225010
213711,158536,162655,160974,64329,218337
213712,199198,175040,272143,198659,64329
213713,158536,272143,160417,156560,166581
213714,29840,173406,118167,303514,354771
213715,158536,272143,218337,162655,156560
213716,272143,175040,199198,166581,218337
213717,96210,336221,234698,20691,336223
213718,160974,160417,158536,272143,199198
213719,94820,95302,97116,94495,94598
213720,272143,175040,199198,166581,218337
213721,272143,199198,64329,158536,166581
213722,336221,59057,336223,199198,95716
213723,199198,64329,198659,162655,175040
213724,124352,123290,123818,123757,124350
213725,272143,235715,199198,64329,333959
213726,272143,198659,182394,64329,224658
213727,272143,338340,64329,198659,336221
213728,158536,160417,300470,161602,156560
213729,234698,235870,336221,336223,272143
213730,96210,234698,95716,73396,59057
213731,96210,272143,160417,218337,288440
213732,272143,199198,160417,162655,64329
213733,336223,234698,336221,59057,272143
213734,198659,64329,336221,272143,162655
213735,158536,272143,162655,218337,156560
213736,158536,272143,160417,156560,64329
213737,162655,158536,156560,160417,272143
213738,64329,272143,198659,199198,166581
213739,25058,157770,64329,159034,160417
213740,272143,336221,159762,234269,293050
213741,199198,160974,160417,158536,64329
213742,336928,160417,162655,218337,160974
213743,272143,235715,199198,64329,198659
213744,272143,64329,199198,175040,166581
213745,64329,199198,198659,272143,324823
213746,25058,157770,64329,159034,160417
213747,160417,162655,218337,160974,64329
213748,25058,157770,64329,159034,160417
213749,272143,199198,64329,324823,160417
213750,198659,64329,272143,162655,199198
213751,272143,96210,199198,156560,175040
213752,272143,224658,199198,17167,198659
213753,198659,199198,64329,166581,324823
213754,198659,199198,64329,166581,324823
213755,272143,277713,168564,235230,284547
213756,129434,64329,199198,31520,233658
213757,198659,64329,162655,199198,123757
213758,162117,270424,272143,235715,199198
213759,64329,272143,198659,199198,166581
213760,272143,64329,162655,199198,336221
213761,336221,59057,199198,123818,119193
213762,199198,233688,234006,175040,166581
213763,272143,165100,84979,277038,161227
213764,272143,175040,199198,166581,218337
213765,272143,175040,199198,166581,218337
213766,199198,64329,198659,183176,336221
213767,198659,199198,64329,166581,324823
213768,59057,272143,336223,288320,234698
213769,198659,199198,64329,166581,324823
213770,336223,20691,336245,270229,95716
213771,293301,160974,156560,160417,257291
213772,123289,124350,123826,293114,124748
213773,64329,272143,160417,162655,199198
213774,160417,162655,218337,160974,64329
213775,158536,162655,160974,64329,218337
213776,160417,64329,162655,156560,272143
213777,96210,199198,272143,288440,166581
213778,199198,175040,166581,338340,324823
213779,272143,199198,64329,20691,158536
213780,95716,336221,235870,336223,64329
213781,272143,160417,162655,175040,158536
213782,123818,123290,124352,123757,123289
213783,272143,199198,64329,175040,166581
213784,160417,162655,218337,160974,64329
213785,160417,162655,293114,124749,124177
213786,233688,32082,336221,162655,128260
213787,336223,59057,336221,95716,234698
213788,198659,199198,64329,166581,324823
213789,62567,182601,183732,182628,182605
213790,160417,64329,162655,156560,156619
213791,160974,160417,158536,272143,199198
213792,162655,199198,156560,64329,175040
213793,158536,272143,160417,156560,293301
213794,160417,160974,158536,156560,272143
213795,336221,64329,156964,95716,272143
213796,336221,64329,336223,289090,272143
213797,272143,175040,199198,166581,218337
213798,272851,69367,63768,60258,61251
213799,175040,324823,64329,299697,224658
213800,199198,64329,162655,198659,272143
213801,158536,64329,160417,166581,272143
213802,59057,336221,293050,338340,124749
213803,64329,272143,160417,162655,199198
213804,272143,160417,218337,162655,199198
213805,284901,284629,140659,284622,235296
213806,304231,301717,303300,303199,206168
213807,293050,338015,289090,336928,96755
213808,111043,348112,336220,289090,64329
213809,355142,160974,355175,355222,355147
213810,237475,276335,272143,199198,166581
213811,64329,199198,324823,166581,218028
213812,123909,168623,136192,154718,157634
213813,208596,202701,202330,209236,202388
213814,123289,59057,123290,123818,124350
213815,207994,161602,157078,336223,160417
213816,198659,199198,64329,166581,324823
213817,64329,272143,199198,235715,224658
213818,162655,160974,218337,64329,234006
213819,272143,175040,199198,166581,218337
213820,272143,175040,199198,166581,218337
213821,158536,162655,160974,64329,218337
213822,297906,298035,298032,299582,299866
213823,158536,272143,162655,218337,156560
213824,331116,233658,202559,159177,209236
213825,336220,270607,159762,277107,64329
213826,272143,199198,64329,175040,198659
213827,177155,261612,64329,272143,187067
213828,96210,336220,289090,336221,277491
213829,272143,9011,175040,166581,8459
213830,272143,277491,199198,336223,234267
213831,272143,235715,199198,64329,198659
213832,255354,64329,158536,160417,237822
213833,160417,64329,218337,156560,162655
213834,160417,158536,300470,124350,124194
213835,336221,272143,234698,235616,31349
213836,162655,124352,64329,199198,123818
213837,199198,58580,175040,166581,58619
213838,336221,59057,198659,48403,119193
213839,218337,272143,162655,156560,158536
213840,336221,95716,235870,234698,336223
213841,272143,175040,162655,166581,29953
213842,272143,182394,224658,64329,166581
213843,272143,175040,199198,166581,218337
213844,272143,87224,199198,166581,324823
213845,272143,235715,199198,64329,198659
213846,272143,64329,198659,162655,224658
213847,336220,337192,277491,272143,199198
213848,48403,199198,64329,198659,133160
213849,199198,272143,199197,156560,166581
213850,199198,64329,272143,235715,162655
213851,272143,199198,166581,64329,160417
213852,124352,96210,123818,272143,123757
213853,272143,158536,87228,31520,162655
213854,235616,272143,233688,277491,183176
213855,198659,124177,64329,59057,124749
213856,199198,156560,175040,166581,272143
213857,272143,50644,175040,199198,166581
213858,262221,349141,87163,198325,73497
213859,198659,199198,64329,208970,166581
213860,158536,272143,160417,166581,199198
213861,272143,175040,199198,166581,218337
213862,158536,272143,160417,270607,48403
213863,160417,160974,64329,156560,272143
213864,272143,199198,175040,158536,162655
213865,272143,293301,123826,338340,199198
213866,42560,42004,40098,292867,290892
213867,272143,199198,64329,175040,166581
213868,336221,235616,234698,272143,199198
213869,160974,160417,158536,272143,199198
213870,272143,123757,199198,123818,64329
213871,298035,298032,299582,159019,285908
213872,199198,64329,198659,272143,324823
213873,64329,199198,336223,272143,270607
213874,202383,207469,209294,205861,203278
213875,41533,41147,96764,182538,41472
213876,272143,175040,299697,64329,198659
213877,272143,175040,199198,166581,218337
213878,272143,175040,166581,162655,198659
213879,123818,162655,123290,124352,160974
213880,272143,175040,199198,166581,218337
213881,272143,235870,234698,95716,300082
213882,272143,199198,64329,158536,235616
213883,128260,233688,272143,183176,111043
213884,284901,284629,140659,284622,235296
213885,158536,162655,160974,64329,218337
213886,198659,64329,166581,129434,83534
213887,272143,235715,199198,64329,198659
213888,64329,272143,162655,156619,156560
213889,20691,96210,336245,288440,293513
213890,236207,272143,160417,218337,162655
213891,160940,158906,199198,64329,161602
213892,161602,286536,8500,82785,241902
213893,272143,175040,199198,166581,218337
213894,225055,243001,300470,225463,205879
213895,25058,157770,64329,159034,160417
213896,272143,175040,199198,166581,218337
213897,307655,160417,307327,199198,162655
213898,272143,20691,336245,64329,198659
213899,272143,64329,128260,199198,96210
213900,272143,160417,218337,162655,199198
213901,160417,272143,158536,64329,156560
213902,218337,272143,162655,156560,158536
213903,272143,199198,119534,166581,288435
213904,272143,175040,199198,166581,218337
213905,199198,272143,64329,166581,175040
213906,199198,64329,198659,162655,175040
213907,20691,64329,336245,198659,199198
213908,162655,156624,59790,158536,160417
213909,87188,168642,168660,87193,87126
213910,272143,199198,96210,123909,64329
213911,233688,199198,183176,160974,160417
213912,272143,199198,159762,289126,175040
213913,160974,160417,158536,272143,199198
213914,160974,160417,158536,272143,199198
213915,194939,272143,175040,168623,199198
213916,158536,156560,272143,160417,235230
213917,272143,199198,160417,235616,64329
213918,157078,207994,161602,272143,10082
213919,272143,64329,199198,129434,162655
213920,123757,160417,160974,158536,156560
213921,272143,235230,313431,199197,156560
213922,272143,199198,182394,224658,324823
213923,160417,272143,199198,156560,160974
213924,272143,175040,199198,166581,218337
213925,64329,145622,288620,8131,198659
213926,272143,182394,224658,64329,166581
213927,272143,175040,199198,166581,218337
213928,198659,199198,64329,166581,324823
213929,158536,272143,160417,166581,199198
213930,64329,199198,166581,272143,162655
213931,64329,272143,199198,324823,166581
213932,64329,272143,199198,324823,166581
213933,62558,123757,123818,124350,124748
213934,198659,199198,64329,162655,20691
213935,272143,166581,175040,198659,156560
213936,336221,64329,235616,235870,272143
213937,64329,199198,124749,324823,96755
213938,87224,87205,87236,87211,87231
213939,199198,336245,288440,64329,129434
213940,158536,64329,160417,166581,272143
213941,64329,198659,162655,272143,199198
213942,235870,198659,95716,336221,64329
213943,199198,175040,166581,324823,156560
213944,101966,106852,106772,106889,106758
213945,199198,64329,272143,336221,175040
213946,95716,336221,64329,336223,272143
213947,96210,288440,135996,283123,136438
213948,198659,199198,64329,166581,324823
213949,272143,160417,218337,162655,199198
213950,64329,199198,162655,156560,166581
213951,272143,59057,123826,293050,199198
213952,336245,288440,289090,20691,96210
213953,288440,96210,20691,336245,136629
213954,272143,64329,199198,156560,175040
213955,272143,64329,160417,158536,162655
213956,64329,272143,199198,324823,166581
213957,272143,175040,199198,166581,218337
213958,123818,123909,124352,123290,123289
213959,272143,64329,218028,202355,198659
213960,272143,64329,162655,199198,160417
213961,160974,160417,158536,158082,162655
213962,272143,199198,336245,64329,124749
213963,198659,199198,64329,166581,297906
213964,87144,183176,111043,218028,162655
213965,136295,137036,137082,137758,137290
213966,282872,281850,282084,283821,88711
213967,242523,100859,119098,234193,237320
213968,199198,272143,64329,111043,198659
213969,272143,168623,64329,206027,198659
213970,293301,285719,233717,272143,159762
213971,272143,235715,199198,64329,198659
213972,87228,87224,64329,272143,199198
213973,158536,156560,160974,64329,160417
213974,199198,198659,64329,162655,272143
213975,64329,199198,162655,156560,166581
213976,199198,175040,166581,198659,64329
213977,297906,298035,298032,299582,298310
213978,272143,175040,199198,198659,162655
213979,160417,162655,218337,160974,64329
213980,244937,245704,42404,336223,48403
213981,124177,123290,123818,124352,123289
213982,160417,64329,218337,156560,162655
213983,272143,235715,199198,64329,198659
213984,199198,129434,233658,64329,336380
213985,123290,124352,123757,123289,156560
213986,160417,156560,149623,156624,162655
213987,198659,199198,64329,166581,324823
213988,272143,175040,199198,166581,218337
213989,162655,158536,156560,272143,160417
213990,272143,199198,166581,324823,175040
213991,162655,160417,272143,64329,158536
213992,338340,272143,123826,64329,198659
213993,64329,162655,156560,199198,160417
213994,199198,64329,272143,162655,175040
213995,355887,355227,355910,158536,162655
213996,73500,83714,73271,78959,78935
213997,336221,124350,123290,123757,199198
213998,336223,272143,336221,199198,234698
213999,272143,175040,199198,166581,218337
214000,220773,216282,96210,224589,117902
214001,336221,64329,234698,198659,199198
214002,272143,64329,162655,199198,58580
214003,158536,162655,160974,64329,218337
214004,64329,162655,198659,336220,166581
214005,336221,234698,156964,95716,214631
214006,336221,20691,272143,119193,336223
214007,272143,175040,199198,166581,218337
214008,64329,124749,198659,162655,272143
214009,336223,111043,283505,233688,96210
214010,160974,160417,272143,158536,162655
214011,234698,336221,336223,95716,235870
214012,109462,327646,327382,54565,328090
214013,336223,64329,272143,123757,162655
214014,198659,64329,166581,162655,175040
214015,183176,272143,234698,199198,156964
214016,234698,272143,95716,59057,183176
214017,272143,233688,175040,128260,199198
214018,272143,175040,199198,166581,218337
214019,272143,199198,160417,158536,156560
214020,20691,162655,158536,336245,160417
214021,158536,162655,160974,64329,218337
214022,199198,64329,324823,166581,272143
214023,158536,162655,160974,64329,218337
214024,64329,272143,199198,324823,166581
214025,235616,87205,158536,87228,272143
214026,198659,64329,166581,162655,209236
214027,10082,8793,8901,9027,270302
214028,234698,289090,235616,336221,272143
214029,64329,199198,162655,156560,166581
214030,162655,160417,300470,16129,218337
214031,198659,199198,64329,166581,324823
214032,270547,198659,199198,64329,166581
214033,272143,199198,175040,158536,218028
214034,158536,160417,272143,199198,300470
214035,158536,162655,160974,64329,218337
214036,272143,199198,175040,336221,235870
214037,199198,175040,166581,288320,324823
214038,336221,336223,234698,95716,59057
214039,107172,160974,160417,158536,60248
214040,272143,175040,166581,162655,198659
214041,31707,30596,110366,209294,30756
214042,123290,124352,124228,123289,123818
214043,272143,175040,199198,166581,218337
214044,272143,199198,293301,168623,32082
214045,298035,298032,299582,300128,298030
214046,202701,202376,206221,205982,297906
214047,64329,199198,198659,272143,324823
214048,336221,59057,336223,48403,234698
214049,14394,87231,29953,336221,234698
214050,272143,158536,64329,199198,162655
214051,96210,20691,199198,288440,166581
214052,156560,158536,162655,156447,156624
214053,272143,64329,198659,234698,95716
214054,272143,175040,206168,199198,166581
214055,198659,199198,64329,166581,324823
214056,100728,65736,36625,357423,100741
214057,272143,199198,166581,64329,324823
214058,198659,313242,272143,73413,338340
214059,168623,336220,338340,331737,124749
214060,64329,198659,166581,272143,199198
214061,158536,64329,160417,166581,272143
214062,59109,70129,100480,286688,105859
214063,123818,124228,199198,175040,166581
214064,123757,199198,123818,288620,8131
214065,272143,199198,64329,162655,59057
214066,198659,199198,64329,166581,324823
214067,199198,70646,64329,199197,166581
214068,233717,159762,199198,213927,123289
214069,272143,198659,182394,64329,224658
214070,336221,272143,235870,162655,158536
214071,160974,160417,158536,158082,162655
214072,158536,64329,160417,166581,272143
214073,272143,175040,166581,293114,162655
214074,69463,161227,161363,325756,207255
214075,158536,272143,156560,64329,160417
214076,355395,9127,121808,329106,202520
214077,199198,64329,198659,162655,175040
214078,162655,156624,59790,158536,160417
214079,298035,298032,299582,298030,299523
214080,338340,123289,293050,123826,128957
214081,198659,199198,64329,166581,324823
214082,129434,198199,286128,158047,303331
214083,336221,272143,336223,234698,336220
214084,96210,20691,336221,336245,336220
214085,199198,233658,175040,272143,336380
214086,272143,175040,199198,166581,218337
214087,199198,272143,175040,166581,283009
214088,272143,156560,284547,124749,59057
214089,272143,175040,166581,162655,198659
214090,336223,336221,64329,162655,198659
214091,160417,162655,218337,160974,64329
214092,160974,160417,158536,272143,199198
214093,336223,272143,64329,162655,59057
214094,199197,198659,64329,166581,162655
214095,272143,64329,199198,338340,324823
214096,158536,162655,272143,218337,156560
214097,62464,160974,160417,158536,272143
214098,202675,209294,207731,202557,202586
214099,272143,64329,234698,336220,336221
214100,199198,64329,141057,166581,324823
214101,272143,199198,156560,160417,64329
214102,160417,162655,218337,160974,64329
214103,162655,64329,156560,199198,272143
214104,272143,166581,175040,64329,162655
214105,64329,162655,199198,198659,25325
214106,199198,64329,198659,146037,182467
214107,198659,64329,199197,286161,166581
214108,64329,199198,198659,272143,324823
214109,272143,64329,198659,162655,224658
214110,336220,272143,277491,199198,175040
214111,336221,198659,64329,336220,272143
214112,289090,276970,272143,123909,235616
214113,198659,199198,64329,166581,324823
214114,160974,297906,298035,298032,160417
214115,48879,272143,48915,47728,156964
214116,199198,64329,166581,324823,198659
214117,199198,64329,198659,162655,175040
214118,160417,162655,218337,160974,64329
214119,209294,65991,207469,202675,202383
214120,64329,199198,198659,96210,175040
214121,272143,235715,199198,64329,198659
214122,288620,8131,276734,324062,218733
214123,160417,162655,218337,160974,64329
214124,336221,336223,59057,336220,128260
214125,158536,162655,160974,64329,218337
214126,160974,160417,158536,272143,199198
214127,272143,175040,199198,198659,64329
214128,272143,199198,175040,160132,233478
214129,64329,124748,199198,162655,59057
214130,272143,166581,64329,199198,59057
214131,272143,199198,166581,324823,175040
214132,272143,175040,199198,343256,166581
214133,336221,199198,64329,235870,198659
214134,272143,235715,199198,64329,198659
214135,272143,96210,158536,199198,64329
214136,272143,175040,199198,166581,218337
214137,96210,288440,336223,20691,336245
214138,123290,124352,123818,123757,123289
214139,64329,272143,166581,133160,288320
214140,272143,123818,96210,123290,124352
214141,272143,162655,158536,64329,160417
214142,336221,288440,199198,336245,96210
214143,272143,175040,199198,166581,218337
214144,336221,64329,233688,202534,336220
214145,199198,64329,272143,166581,156560
214146,64329,158536,160417,272143,25058
214147,64329,272143,199198,324823,166581
214148,272143,199198,166581,234698,324823
214149,162117,270424,64329,199198,336221
214150,199198,175040,166581,324823,209236
214151,158536,160417,64329,272143,199198
214152,272143,235715,199198,64329,198659
214153,158536,293114,162655,272143,284985
214154,349833,349831,353675,36987,36988
214155,272143,199198,160417,158536,156560
