user_id,article_1,article_2,article_3,article_4,article_5
207092,4763,198610,4729,20591,199197
207093,160132,357812,162147,161580,156521
207094,123564,123290,124196,124228,123559
207095,160132,357812,162147,161580,156521
207096,166430,166580,166539,166322,214311
207097,160132,357812,162147,161580,156521
207098,162147,158229,123559,124352,123393
207099,162338,160974,161100,158229,158082
207100,160132,129289,95977,337563,124734
207101,152982,152906,272143,234698,123909
207102,313006,324830,309528,111491,314066
207103,162147,162718,162655,160132,357812
207104,336250,95722,337165,95504,160132
207105,96739,96917,337854,337746,289007
207106,160132,357812,162147,161580,156521
207107,162147,161801,160132,357812,158640
207108,214311,59057,166430,166580,166539
207109,285422,284382,286356,172051,284547
207110,124177,123559,336807,336362,336254
207111,162147,172051,172323,172507,172121
207112,198610,199197,198817,337854,198822
207113,237452,237822,236552,160974,162338
207114,160132,160131,160974,199406,336223
207115,198610,199844,199418,198822,199114
207116,300300,299864,299136,300472,298016
207117,118618,118697,119491,119117,118198
207118,157541,161100,160974,162718,156355
207119,156622,160131,166430,160132,160974
207120,160974,161100,336250,162338,160132
207121,128551,160132,160131,14644,216136
207122,118443,198610,199197,198817,198822
207123,160974,162765,161100,159764,160132
207124,336587,337746,338217,58566,57850
207125,284382,285422,286161,286356,284547
207126,284382,286356,284547,285422,282741
207127,166430,166580,166539,166322,214311
207128,161100,161858,159034,160974,160131
207129,96663,96940,96103,96386,95485
207130,70214,70217,48401,198610,199197
207131,95716,96210,93810,31520,123613
207132,166338,156963,162765,156620,159762
207133,161100,160132,158229,160131,158536
207134,160974,161100,292633,292878,160132
207135,236552,237612,237504,234268,119008
207136,124196,158229,198610,199197,198817
207137,160974,162765,161100,159764,160132
207138,172051,172323,172507,172121,174214
207139,270229,272803,266009,272955,271316
207140,160132,157541,161100,160974,162718
207141,166430,166580,166539,166322,214311
207142,217714,218552,218355,218330,217575
207143,283928,286160,198820,285101,234987
207144,166338,156963,162765,156620,159762
207145,129888,129289,199406,129642,129275
207146,199406,199078,198159,198820,198538
207147,286161,284382,286356,285343,283009
207148,198610,199197,198817,198822,199938
207149,198610,199197,198817,198822,199938
207150,161580,292924,313006,293320,292851
207151,284452,284474,284547,338161,285342
207152,160132,357812,162147,161580,156521
207153,166430,166580,166539,166322,214311
207154,156963,159763,161077,156654,161100
207155,292924,293320,292851,293381,292604
207156,214311,353667,111491,353669,166430
207157,270229,272803,266009,272955,271316
207158,172051,172323,172507,172121,174214
207159,216379,30955,96739,218413,96917
207160,96739,95504,95977,96666,336314
207161,162338,160974,161100,159762,156622
207162,214311,162147,292689,292552,198610
207163,87232,237264,205832,284020,157252
207164,198610,199197,198817,198822,285422
207165,160974,161100,162765,160132,156622
207166,160132,357812,162147,161580,156521
207167,166580,166322,166430,166539,166040
207168,166430,166580,166539,166322,214311
207169,285422,202330,202459,284382,286356
207170,47950,48421,48972,48321,254724
207171,162147,124228,123368,166430,124549
207172,285422,286356,286161,285101,285524
207173,160132,357812,162147,161580,156521
207174,158229,159762,156624,156521,162338
207175,288435,95504,96672,95977,96418
207176,158723,157078,157830,158657,161580
207177,160974,161100,236648,236289,236877
207178,132475,31068,30367,31995,32510
207179,207167,208071,206104,206211,283272
207180,284382,285422,286161,286356,284547
207181,158723,158657,157595,156389,161580
207182,203890,156624,161100,208071,206315
207183,160974,162765,161100,159764,160132
207184,162147,156963,158229,159762,156620
207185,166580,166177,166430,166322,166581
207186,160132,357812,162147,161580,156521
207187,271707,198610,199197,198817,198822
207188,128957,129275,128550,128994,127133
207189,106803,107302,107305,100954,107243
207190,160974,162765,161100,159764,160132
207191,160974,162338,158082,161858,161100
207192,172051,172323,172507,172121,174214
207193,336607,285422,337854,284382,286356
207194,285101,199198,283402,324830,285422
207195,198610,199197,198817,198822,199938
207196,292924,128551,293320,292851,293381
207197,137301,136263,136041,136325,136773
207198,160132,357812,162147,161580,156521
207199,5254,4673,4867,4956,288320
207200,172051,172323,236648,172507,236289
207201,123368,124196,124228,141416,124734
207202,162147,158229,156963,159763,161077
207203,166338,156963,162765,156620,159762
207204,166430,160974,162338,166580,158082
207205,236552,237612,161580,162147,162369
207206,160132,357812,162147,161580,156521
207207,160974,162338,158082,161858,160132
207208,166338,156963,162765,156620,159762
207209,123564,123374,124196,156624,160974
207210,271707,245041,96739,336839,292899
207211,160974,162338,158082,161858,161100
207212,337087,172051,172323,337563,338217
207213,161100,162765,160132,158536,160974
207214,161100,162338,159034,158536,160974
207215,207757,207035,128289,128710,207657
207216,156279,160131,341748,288620,342258
207217,160132,161100,160974,158229,156624
207218,97486,59742,96560,59582,59034
207219,160132,160131,107059,283116,285097
207220,160974,162338,158082,161858,161100
207221,42693,42960,42475,42609,42727
207222,272955,198610,199197,198817,272218
207223,172051,172323,172507,172121,174214
207224,198610,292992,199844,199418,293062
207225,324830,324453,323567,324394,270229
207226,162765,160132,161100,158536,160131
207227,128551,48712,48520,48565,48570
207228,172051,172323,172507,172121,174214
207229,65656,68698,68684,205879,65774
207230,159473,236428,237612,161169,283776
207231,285422,284382,286356,284547,286161
207232,160974,161100,160132,162765,157541
207233,226681,226542,205879,5408,226595
207234,162369,157541,96487,96391,96418
207235,336839,337563,336587,337540,338040
207236,124755,123826,224355,124196,123368
207237,198610,292899,199197,198817,198822
207238,352902,285422,284382,286356,284547
207239,108855,108853,108854,108857,108899
207240,270229,272803,266009,272955,271316
207241,207634,205846,208235,206120,207757
207242,156389,160132,208048,158723,158657
207243,304518,330770,303658,304382,304581
207244,158229,160131,162147,161602,158657
207245,132475,133287,132650,133254,133051
207246,226681,226648,226595,5389,5314
207247,285422,284382,286356,284547,286161
207248,58566,57850,58643,198610,199197
207249,166338,156963,162765,156620,159762
207250,198610,199197,198817,198822,199938
207251,198610,199197,198817,303563,198822
207252,336839,337563,226681,336587,239111
207253,156560,161100,162765,159034,159299
207254,95977,215674,236862,234481,70214
207255,162296,159762,159943,157541,162351
207256,162765,160974,161100,159764,32087
207257,162765,245041,160974,161100,244690
207258,198610,199197,186669,198817,198822
207259,172051,172323,172507,172121,174214
207260,292924,128551,293320,292851,293381
207261,160132,284382,286356,284547,156447
207262,206639,207757,207167,160132,206073
207263,293050,293305,292633,292446,292992
207264,158824,158657,162276,124734,124228
207265,160974,162765,161100,159764,160132
207266,160132,160131,336912,333150,336587
207267,96103,96487,96739,285422,96940
207268,160974,161100,158536,162338,160132
207269,162338,160974,161100,159034,157541
207270,129364,129373,128551,129029,129543
207271,166430,166580,166539,166322,214311
207272,160974,161100,336839,337563,336587
207273,161580,162147,158229,160132,160131
207274,285422,284382,286356,284547,286161
207275,205879,234493,208094,202635,235295
207276,160131,216183,215988,216075,198822
207277,166338,156963,162765,156620,159762
207278,30730,199406,199078,30687,30852
207279,172051,172323,172507,172121,174214
207280,270229,272803,266009,272955,271316
207281,118707,119189,119488,119594,118936
207282,289186,288321,277355,288482,198610
207283,162765,124755,123826,124196,160974
207284,160974,161100,162338,160132,159762
207285,292924,293320,292851,288320,293381
207286,233715,214744,160974,162765,161100
207287,161580,158723,157595,158657,292899
207288,124228,124734,160132,111491,97538
207289,198610,199197,198817,198822,199938
207290,336223,234270,236244,338161,236289
207291,199406,199078,198159,198820,198538
207292,237452,237822,236289,233478,108940
207293,172051,172323,284692,172507,172121
207294,198610,199844,199418,198822,199114
207295,124196,123564,124228,123559,124749
207296,162300,234318,235745,158824,236645
207297,160974,161100,162765,162338,158082
207298,160132,162147,337854,206073,337746
207299,42931,42392,42475,42693,42401
207300,272143,234698,123909,336221,96210
207301,157798,331116,330894,256433,331912
207302,198610,199197,198817,124177,198822
207303,282741,286209,282740,285446,285269
207304,16725,16087,16731,15353,15653
207305,108855,108853,108854,199406,123559
207306,216379,198610,199197,242252,218413
207307,123368,158723,158657,157595,141416
207308,128551,161100,160132,123368,124679
207309,118618,118697,119491,119117,118198
207310,270229,272803,266009,272955,271316
207311,166430,166580,166539,166322,214311
207312,172051,172323,172507,172121,174214
207313,337746,286161,336587,338217,284547
207314,198610,199197,198817,198822,199938
207315,199406,199078,198159,198820,198538
207316,353667,353669,166430,166580,166539
207317,96169,95585,96460,96672,97528
207318,285390,292924,293320,292851,293381
207319,162338,160132,161100,157541,337165
207320,337746,336839,128551,129513,337563
207321,285422,284382,286356,284547,286161
207322,156963,159763,161077,156654,161100
207323,166430,166580,166539,166322,214311
207324,20591,17527,19781,20209,19901
207325,160132,160131,158229,156622,158040
207326,234443,216379,237544,157748,236478
207327,160132,357812,162147,161580,156521
207328,157541,162338,160132,161100,159762
207329,160974,162338,158082,161858,160132
207330,162296,159943,162351,159266,161801
207331,161100,156623,160132,166430,160974
207332,160132,357812,162147,161580,156521
207333,198610,199197,124755,198817,123826
207334,96739,337563,95504,95977,337087
207335,160131,160132,357812,162147,161580
207336,160132,160131,337854,206073,337746
207337,160974,162765,161100,159764,160132
207338,162147,206735,207487,205866,207349
207339,172051,172323,172507,172121,174214
207340,313996,276970,331116,336245,316724
207341,59436,58699,59063,59077,58692
207342,162765,156560,161100,159034,159299
207343,108908,108849,108917,107059,108940
207344,284382,284547,285435,286161,284474
207345,224355,224000,224354,225019,224486
207346,353667,353669,352837,352902,354086
207347,224000,283577,166430,285384,166580
207348,128551,234195,123564,129165,140617
207349,198610,199197,198817,198822,199938
207350,15840,15756,16753,16197,14468
207351,336250,337051,336301,20591,337354
207352,160132,160131,198610,199197,198817
207353,123559,128551,123393,124196,123564
207354,160974,161100,162765,162338,158082
207355,141033,140803,141477,140932,270229
207356,206120,206407,206639,205847,207634
207357,156963,159763,161077,156654,161100
207358,198822,198610,140436,198615,199418
207359,160132,160131,161580,292924,118618
207360,166430,237643,166580,166539,166322
207361,288500,289186,288457,288320,124176
207362,211722,211455,214297,211442,213947
207363,270229,272803,266009,272955,271316
207364,224355,224354,224714,203218,225055
207365,141416,124301,124337,123960,124263
207366,160132,357812,162147,161580,156521
207367,160132,357812,162147,161580,156521
207368,95722,96368,96241,96029,95868
207369,160132,357812,162147,161580,156521
207370,62446,62438,62608,62567,195843
207371,336223,337087,337854,337563,336250
207372,237612,236552,283009,202455,236189
207373,87186,87194,87205,87193,86955
207374,160132,357812,270229,162147,161580
207375,166430,166580,166539,166322,214311
207376,162147,161580,313556,292899,312305
207377,162147,285422,284382,286356,284547
207378,237452,237822,235443,233716,236294
207379,162655,160132,159034,156560,123559
207380,124196,123564,123559,124352,124228
207381,158229,159762,156624,156521,162338
207382,292899,293389,293050,292633,293305
207383,160132,158229,160131,156623,156622
207384,336839,337563,336587,337540,338040
207385,166430,166580,166539,166322,214311
207386,161100,337746,156963,162338,162718
207387,186819,198610,199197,206661,198817
207388,336912,333150,336587,337878,336450
207389,160974,162338,158082,161858,160132
207390,270229,272803,266009,272955,271316
207391,336587,337563,338217,337087,338040
207392,48401,48712,48520,48673,48565
207393,198610,199197,198817,198822,199938
207394,166580,271551,234481,236862,234281
207395,172051,172323,172507,172121,174214
207396,254786,255722,255747,254610,255821
207397,160132,276946,337854,271551,285422
207398,162369,157541,199406,283928,140676
207399,118936,118577,119117,271551,285422
207400,198610,199197,198817,198822,199938
207401,224864,225073,224041,225514,107293
207402,162147,160132,357812,166338,161580
207403,172051,172323,172507,172121,174214
207404,166177,166430,162338,158536,166580
207405,3899,3144,2197,3241,160337
207406,166430,166580,166539,166322,214311
207407,292633,292878,198610,199844,199418
207408,235616,235230,121784,121399,96739
207409,162147,160132,357812,166338,161580
207410,160132,160131,128551,129513,129305
207411,160132,357812,270229,162147,161580
207412,217714,218552,218355,218330,217575
207413,198610,199844,199418,198822,199114
207414,160132,357812,162147,161580,156521
207415,166430,166580,166539,166322,214311
207416,96739,96917,285422,123559,284382
207417,292551,292409,42693,293018,162147
207418,217714,218552,218355,218330,217575
207419,166338,156963,162765,156620,159762
207420,285422,284382,286356,284547,286161
207421,166338,156963,162765,156620,159762
207422,156654,157733,224354,20591,313995
207423,166338,156963,162765,156620,159762
207424,156963,159763,161077,156654,161100
207425,277068,276970,277067,276946,284692
207426,292633,292878,128551,207282,206073
207427,233420,214753,166381,166282,165990
207428,199406,199078,198159,198820,198538
207429,160974,161100,162296,162338,160132
207430,166338,156963,162765,156620,159762
207431,270229,272803,266009,272955,271316
207432,285261,284773,283402,283437,158229
207433,270229,272803,266009,272955,271316
207434,160974,162765,161100,159764,160132
207435,285422,284382,286356,172051,284547
207436,207757,158229,160132,156521,198610
207437,158723,158657,157595,206735,156389
207438,123559,172051,172323,124352,293218
207439,263708,124196,264078,124749,124228
207440,172051,172323,172507,172121,174214
207441,206346,206073,208071,57485,207757
207442,96487,96391,96418,96940,95834
207443,199696,166430,276946,198859,293096
207444,160132,357812,162147,161580,156521
207445,270229,272803,266009,272955,271316
207446,166430,166580,166539,166322,214311
207447,205847,207921,206639,206221,207834
207448,31189,216379,96739,108853,108854
207449,16087,15353,16753,14644,15023
207450,157748,233642,5314,5349,226496
207451,198610,199197,198817,198822,336934
207452,124301,124337,123960,124263,160974
207453,166284,160974,166177,166338,166282
207454,160132,357812,162147,161580,156521
207455,288440,172051,172323,172507,172121
207456,162369,285101,337563,286161,337087
207457,166430,166580,166539,166322,214311
207458,270229,272803,266009,272955,271316
207459,123559,124352,123368,124196,123393
207460,160132,160131,160974,162765,161100
207461,198610,199114,199418,202455,199844
207462,129888,118855,118391,352902,118777
207463,157735,161580,161100,124228,162300
207464,96672,96739,95504,95977,31189
207465,313006,121399,285422,300472,309528
207466,285422,284382,286356,284547,286161
207467,124196,123559,123290,124352,123393
207468,140971,209471,140548,206415,208235
207469,207282,202338,202388,202428,205866
207470,4528,198610,5252,199197,186669
207471,160974,162765,161100,159764,160132
207472,312279,309499,309475,309321,312804
207473,293050,293389,331128,166118,292899
207474,124228,123368,123826,124196,141416
207475,162765,160132,160131,162147,160974
207476,162369,157541,96487,96391,285422
207477,160132,160131,198610,199197,198817
207478,166338,156963,162765,156620,159762
207479,198610,199844,199418,198822,199114
207480,283391,282964,166430,166580,166539
207481,271707,83811,313006,96739,96917
207482,58020,57434,57964,286161,284382
207483,285422,284382,286356,309365,284547
207484,157541,158915,162321,157735,159645
207485,160132,357812,162147,161580,156521
207486,161077,159763,156654,157770,161439
207487,284547,284382,63737,63783,286161
207488,166430,199475,166580,166539,166322
207489,166430,166580,166539,166322,214311
207490,156355,162321,336934,300472,160974
207491,96739,96917,202455,337854,337746
207492,207994,206065,207174,207825,206073
207493,87127,87193,87194,87096,87232
207494,285422,284382,286356,284547,286161
207495,361762,361742,361107,361772,361002
207496,299099,132475,324830,133287,236648
207497,337563,128289,128710,337746,337854
207498,198610,199197,198817,198822,199938
207499,270229,272803,266009,272955,271316
207500,289186,288457,224354,288321,288482
207501,172051,172323,172507,172121,174214
207502,202299,198610,199197,202383,198817
207503,198610,288620,199197,198817,198822
207504,336250,338164,162147,48868,337051
207505,353055,354022,351625,353100,353675
207506,198610,199197,198817,198822,199938
207507,336450,337746,198610,199197,207035
207508,166430,166580,166539,166322,214311
207509,285422,284382,286356,172051,284547
207510,337563,336250,336807,337746,337854
207511,128551,129513,129289,128312,129489
207512,198610,199197,198817,198822,199938
207513,172051,172323,172507,172121,174214
207514,283402,285377,283437,283116,283042
207515,198610,199114,199418,198817,199198
207516,162605,158040,128551,156623,214311
207517,198610,199197,198817,198822,199938
207518,205847,206639,292924,292851,292633
207519,123368,124734,124717,124228,141416
207520,271707,337854,206073,128551,129513
207521,208235,206407,202299,202455,202388
207522,107128,285390,100945,160132,87215
207523,162147,337854,337746,58566,336250
207524,58647,57962,212022,214297,331128
207525,129888,14203,129289,111491,199406
207526,283009,285422,285101,286356,284382
207527,172051,172323,172507,172121,174214
207528,216379,224353,198610,199197,198817
207529,226681,226542,5408,226595,330894
207530,159763,161077,161100,224355,156963
207531,123559,48543,48552,47683,124352
207532,202455,198610,199197,198817,198822
207533,224763,208235,234960,208048,235669
207534,236244,124177,337854,337746,123559
207535,331737,216379,332194,218413,216191
207536,332901,271707,331737,216379,313006
207537,288321,288500,288320,288457,288482
207538,166338,156963,162765,156620,159762
207539,87165,5252,36898,156963,216379
207540,336839,337563,336587,337540,199406
207541,159034,337563,337087,338040,160974
207542,215604,337854,216075,337746,58566
207543,166430,160974,162338,166580,158082
207544,156963,159763,161077,156654,161100
207545,331116,214800,327357,285377,305198
207546,160132,156447,124177,235276,235824
207547,160132,357812,162147,161580,156521
207548,161100,160974,160132,162296,162338
207549,166430,166580,166539,166322,214311
207550,292924,293320,292851,284452,293381
207551,276970,162655,272143,160974,276946
207552,270229,272803,266009,272955,271316
207553,95585,96460,96731,95726,95977
207554,353673,353055,236648,236289,236877
207555,160132,357812,162147,161580,156521
207556,124196,123368,141416,124734,124749
207557,108856,198610,199197,198817,337854
207558,16609,14392,14810,16610,15306
207559,199198,285422,198610,284382,286356
207560,162765,160132,160131,162147,206730
207561,288457,128551,337563,289186,123564
207562,168761,61560,284474,286060,119501
207563,285422,284382,286356,284547,286161
207564,336912,333150,129202,123564,336587
207565,20591,17527,236552,128551,129513
207566,166430,166580,166539,166322,214311
207567,96418,96940,235777,277355,20591
207568,124196,124228,123368,128551,123826
207569,273464,272733,272726,272761,271103
207570,157076,157748,161169,157078,159465
207571,166430,166580,166539,166322,214311
207572,206073,207282,145147,206090,145196
207573,162147,156963,158229,159762,156620
207574,161100,285422,284382,286356,284547
207575,337156,336574,128551,337165,292633
207576,254700,255741,255017,255735,205861
207577,202652,208048,202299,202338,202383
207578,336314,48401,118443,288620,337854
207579,172051,172323,172507,172121,174214
207580,160974,162765,161100,234987,236645
207581,331852,330948,332390,330745,331041
207582,198610,199418,199844,199114,199766
207583,129888,132475,337854,337746,129289
207584,128551,129165,96321,161580,162147
207585,166338,156963,162765,156620,159762
207586,338015,336254,337721,160096,198610
207587,166430,166580,166539,166322,214311
207588,162147,160132,357812,166338,161580
207589,353667,353669,270229,352837,87234
207590,198610,199197,198817,198822,199938
207591,285422,284382,286356,284547,286161
207592,172051,172323,172507,172121,174214
207593,128551,129513,129305,123559,129165
207594,313006,309528,314066,172051,172323
207595,207757,224353,224763,205846,207167
207596,123368,141416,124177,124734,124717
207597,160132,357812,162147,161580,156521
207598,166430,166580,166539,166322,214311
207599,123368,141416,124177,124734,129888
207600,160132,162718,160974,161100,158882
207601,337563,286161,132475,198610,199197
207602,162369,157541,285422,336912,333150
207603,198610,199197,198817,236244,198822
207604,298639,300076,300923,300370,300356
207605,166430,166580,166539,166322,214311
207606,272143,234698,123909,336221,96210
207607,292899,293389,293050,292633,293305
207608,48972,48421,48109,48024,48570
207609,123368,124196,124751,124180,141416
207610,158229,160132,156521,199198,198610
207611,270229,272803,266009,272955,271316
207612,31632,31023,31278,31549,31343
207613,172051,172323,172507,172121,174214
207614,162147,166430,166580,166539,166322
207615,160974,161100,160132,162338,162765
207616,63304,63308,63295,235468,236482
207617,234195,234443,160131,236552,234481
207618,186071,187339,185993,195019,185723
207619,270229,272803,266009,272955,271316
207620,160132,357812,162147,161580,156521
207621,198610,199197,198817,198822,199938
207622,62701,62672,62568,225584,62676
207623,123564,124196,123559,124352,124749
207624,207757,283009,286161,160132,156447
207625,141416,124734,124755,140676,124228
207626,198610,199197,198817,337854,62434
207627,160132,160131,357812,162147,161580
207628,161100,207282,206735,124228,124549
207629,160132,161100,156623,300715,123368
207630,123559,124352,293218,292551,123393
207631,166338,156963,162765,156620,159762
207632,282741,95504,96672,95977,286209
207633,199406,199078,198159,198820,198538
207634,124228,123368,123826,124196,141416
207635,285422,284382,286356,284547,286161
207636,198822,161868,199766,159197,199844
207637,123368,124228,124679,124196,141416
207638,160132,172051,172323,172507,156623
207639,336912,333150,172051,95504,172323
207640,224353,224763,203218,224000,225040
207641,20591,17527,19781,172051,20209
207642,106811,107182,38453,87166,107233
207643,95977,96672,198615,199114,214311
207644,336250,283402,336807,336362,286209
207645,360990,361762,361742,361107,361772
207646,214311,271707,162018,162147,245041
207647,160132,357812,162147,161580,156521
207648,198610,199197,198817,198822,199938
207649,288620,206073,288619,289196,288250
207650,289186,288321,288482,288457,288500
207651,166284,160974,166177,166338,166282
207652,270229,166338,272803,156963,162765
207653,198610,292899,199197,198817,198822
207654,207757,170530,162369,198610,313556
207655,337563,337746,337080,95504,118443
207656,129289,128994,128550,128289,128710
207657,270229,272803,266009,272955,271316
207658,312461,166430,166580,166539,166322
207659,352837,352901,292924,293320,292851
207660,124177,123559,172051,172323,124352
207661,16609,16731,14017,13938,16553
207662,236289,236244,161100,235777,236688
207663,156963,159763,161077,156654,161100
207664,74660,237257,250043,234978,74722
207665,160974,162338,158082,161858,161100
207666,156560,160974,166282,160132,161100
207667,162147,198610,199197,198817,198822
207668,123368,141416,124734,124755,124228
207669,160974,161100,162338,160132,159034
207670,206639,207299,205982,292551,208048
207671,338015,336430,337055,333225,336254
207672,199406,199078,198159,198820,198538
207673,337563,100953,70215,70217,245041
207674,160132,357812,162147,161580,156521
207675,237612,236273,198538,128551,130018
207676,225073,225775,225065,224788,160132
207677,286161,285524,285422,286356,285101
207678,161801,157465,271937,161506,166051
207679,166338,156963,162765,156620,159762
207680,161100,160974,160132,160131,156963
207681,73271,73288,236552,237504,202330
207682,206073,206639,206407,205847,207299
207683,158536,160132,162338,161100,159034
207684,160132,357812,162147,161580,156521
207685,108917,108908,292899,195198,108857
207686,226681,226542,5408,226595,217657
207687,235669,234987,160132,284547,237544
207688,198610,336839,199197,124755,198817
207689,337438,292899,336286,293389,293050
207690,160974,161100,160131,162765,124734
207691,206735,208048,87165,87205,87224
207692,162147,292924,293320,292851,293381
207693,86955,87188,87207,198610,199197
207694,166430,166580,166539,166322,214311
207695,199406,199078,198159,198820,198538
207696,214311,48401,337854,285422,337746
207697,157844,156963,107196,201907,107239
207698,161580,96169,198610,96672,288620
207699,288457,289186,288320,118443,198610
207700,270229,272803,266009,272955,271316
207701,198610,199197,198817,198822,199938
207702,160132,357812,162147,161580,156521
207703,272143,234698,123909,336221,96210
207704,160974,161100,160132,107302,107290
207705,166338,156963,162765,156620,159762
207706,157541,162338,160132,161100,159762
207707,160974,162338,158082,161858,161100
207708,160132,357812,270229,162147,161580
207709,124196,198610,199197,198817,198822
207710,160132,357812,270229,162147,161580
207711,128551,337563,124196,286161,338217
207712,58692,59436,59077,58699,59499
207713,336839,337563,336587,337540,338040
207714,336934,234481,336381,236862,234281
207715,160132,160096,156560,293110,160974
207716,298380,299463,300923,226648,5349
207717,276946,48401,198610,288620,199197
207718,87228,235870,106776,161425,108856
207719,160531,156623,160131,83841,156622
207720,158229,160132,156521,292899,293389
207721,160974,161100,156618,160132,158536
207722,158229,158723,158657,157595,156389
207723,271770,271236,337854,337563,336250
207724,286161,285101,283009,284547,285422
207725,217714,218552,218355,218330,217575
207726,162147,202330,202459,140676,202372
207727,160132,162338,161100,156624,162296
207728,160132,357812,162147,161580,156521
207729,181954,182215,182467,184391,181834
207730,172051,172323,172507,172121,174214
207731,285342,285435,284474,284382,286161
207732,236358,235777,236289,234189,237282
207733,199406,236648,199078,236289,236877
207734,48401,285401,48712,107128,48520
207735,158536,161100,162338,160132,156560
207736,198610,199197,198817,198822,199938
207737,160132,160974,161100,158229,59057
207738,235669,233446,234411,236561,235703
207739,285422,284382,286356,284547,286161
207740,169092,175409,169169,362895,169123
207741,19716,19645,19659,19672,19735
207742,299937,300341,298597,300923,299423
207743,123368,124228,124734,123826,141416
207744,35908,36160,36705,70214,70217
207745,292924,293320,292851,293381,292604
207746,160131,160132,161100,158229,160974
207747,160132,357812,162147,161580,156521
207748,162718,162655,160132,357812,160974
207749,277067,277154,276979,276976,277046
207750,108855,118936,108853,108854,118577
207751,160974,162765,161100,205879,298246
207752,198610,199197,198817,198822,199938
207753,162147,158229,156963,159763,161077
207754,73413,73501,73271,70240,73284
207755,337854,337563,336250,333959,242252
207756,159762,158536,156447,156618,160974
207757,198610,199197,198817,198822,199938
207758,161100,162147,158229,198610,199197
207759,313355,312557,315088,313316,211483
207760,160132,357812,162147,161580,156521
207761,206639,206221,205847,207834,207397
207762,297802,298380,299023,298948,300560
207763,162369,198610,199197,157541,8030
207764,162147,160132,357812,166338,161580
207765,172051,172323,172507,172121,174214
207766,160974,161100,162765,159034,162338
207767,285422,286356,286161,285101,285524
207768,237452,237822,235443,233716,236294
207769,218369,218143,218413,218306,218330
207770,160531,156623,160131,83841,156622
207771,198610,199197,198817,198822,199938
207772,313006,272218,285422,309528,284382
207773,58699,58333,59499,58337,59077
207774,272660,273464,271261,273473,271904
207775,348122,348457,107063,348132,348478
207776,285422,284382,286356,284547,286161
207777,270229,272803,266009,272955,271316
207778,162765,160132,160131,162147,160974
207779,293333,293389,124755,123826,124196
207780,199406,172051,172323,172507,199078
207781,270229,272803,266009,272955,72256
207782,166338,156963,162765,156620,159762
207783,214311,352837,351884,162147,336839
207784,158229,159762,156624,156521,162338
207785,172051,172323,172507,172121,48565
207786,270229,272803,266009,272955,271316
207787,198610,199197,198817,198822,199938
207788,353667,353669,166430,166580,166539
207789,235777,236289,234189,285097,162147
207790,162765,158640,160974,124228,161100
207791,160132,157541,162338,161100,159762
207792,172051,172323,172507,172121,174214
207793,288321,288500,289186,288457,288841
207794,224354,223990,224486,225019,224000
207795,271551,172051,172323,284692,172507
207796,324830,172051,172323,172507,324453
207797,300923,300472,299463,161580,337563
207798,161100,161602,158536,160131,166177
207799,166430,166580,166539,166322,214311
207800,166338,156963,162765,156620,159762
207801,198610,157541,162369,96418,96940
207802,160974,162338,158082,161858,160132
207803,292924,293320,292851,293381,292604
207804,160132,160974,158229,159762,156521
207805,293218,292551,292689,293018,293344
207806,124196,161100,123564,307061,124228
207807,226496,226681,5349,226460,5314
207808,319687,321406,321374,319710,321321
207809,158229,160132,156521,159762,156624
207810,162147,156963,158229,159762,156620
207811,161801,160131,160132,161091,236244
207812,124196,124228,124734,123564,141416
207813,336839,337563,336587,160974,337540
207814,162147,158229,236289,233728,236613
207815,160531,156623,160131,83841,156622
207816,198159,199394,199129,226681,160974
207817,118435,289186,118633,288321,119336
207818,123368,124228,124177,141416,124734
207819,160974,161100,162765,162338,158082
207820,207757,208531,20591,17527,337854
207821,195789,285435,283327,198610,199197
207822,156654,157770,156620,161100,160417
207823,199197,198610,199418,199114,199844
207824,108856,108830,108853,108854,307415
207825,160132,357812,162147,161580,156521
207826,236552,237504,237612,62446,199406
207827,166430,160974,162338,166580,158082
207828,166430,166580,166539,166322,214311
207829,336250,337354,128551,124196,160096
207830,166322,158229,160131,124755,123826
207831,162147,73374,69932,160132,70035
207832,160974,162655,161100,160132,159034
207833,160132,119514,162765,162147,160131
207834,166338,156963,162765,156620,159762
207835,162147,124755,123826,124196,123368
207836,162147,156963,158229,159762,156620
207837,313006,132475,198610,199197,198817
207838,288321,288500,288320,288457,288482
207839,298380,299463,300923,300472,300473
207840,181954,242252,337854,242031,337746
207841,156963,159763,161077,156654,161100
207842,129888,129770,129275,198610,96739
207843,352920,292594,351884,292610,353575
207844,161100,124196,160131,123368,141416
207845,214311,352496,156624,160974,161100
207846,158229,160131,202330,202459,202372
207847,156560,161100,162765,159034,159299
207848,211722,211455,214097,211401,212050
207849,161580,158824,162276,65707,65656
207850,69331,69133,70033,65495,71397
207851,160132,156447,166177,166430,162338
207852,160132,160131,162300,162351,63816
207853,206639,206221,205847,207834,207397
207854,141416,293513,293333,293429,293407
207855,160132,160131,216136,107059,160974
207856,160132,357812,162147,161580,156521
207857,288321,288500,288320,288457,288482
207858,166338,156963,162765,156620,159762
207859,293050,293305,292633,292446,292992
207860,270339,273447,272149,272955,270976
207861,198610,128551,199844,199418,198822
207862,166430,166580,166539,166322,214311
207863,285422,284382,286356,284547,286161
207864,35908,36160,36705,35941,35448
207865,123564,214311,118435,255741,119513
207866,271316,70214,70217,132475,198610
207867,337563,337746,337080,332114,331635
